"","modality","question","word","given_count","selected_count","model_rating","select_rate","r_modality","p_modality"
"246","Olfactory","Olfactory.4","ancechuttos",138,44,0.5301801,0.318840579710145,0.183752428195587,0.349273369832507
"247","Olfactory","Olfactory.4","brolorous",138,80,0.53941935,0.579710144927536,0.183752428195587,0.349273369832507
"248","Olfactory","Olfactory.4","crilollering",138,45,0.011122383,0.326086956521739,0.183752428195587,0.349273369832507
"249","Olfactory","Olfactory.4","erteycole",138,56,0.5246152,0.405797101449275,0.183752428195587,0.349273369832507
"250","Olfactory","Olfactory.4","grumbered",138,34,0.014460631,0.246376811594203,0.183752428195587,0.349273369832507
"251","Olfactory","Olfactory.4","nusprils",138,107,0.06436824,0.77536231884058,0.183752428195587,0.349273369832507
"252","Olfactory","Olfactory.4","thellering",138,48,0,0.347826086956522,0.183752428195587,0.349273369832507
"253","Torso","Torso.1","concinging",143,57,0.22556314,0.398601398601399,0.567886019119033,0.00162049602817435
"254","Torso","Torso.1","fereniration",143,59,0.5636598,0.412587412587413,0.567886019119033,0.00162049602817435
"255","Torso","Torso.1","prebicing",143,72,0.34750956,0.503496503496504,0.567886019119033,0.00162049602817435
"256","Torso","Torso.1","risitating",143,62,0.060873576,0.433566433566434,0.567886019119033,0.00162049602817435
"257","Torso","Torso.1","sweadles",143,52,0.15832782,0.363636363636364,0.567886019119033,0.00162049602817435
"258","Torso","Torso.1","tyvuniated",143,68,0.6006588,0.475524475524476,0.567886019119033,0.00162049602817435
"259","Torso","Torso.1","urpharities",143,59,0.58434117,0.412587412587413,0.567886019119033,0.00162049602817435
"260","Torso","Torso.2","bambeagna",144,54,0.12568973,0.375,0.567886019119033,0.00162049602817435
"261","Torso","Torso.2","erpechitades",144,52,0.11283696,0.361111111111111,0.567886019119033,0.00162049602817435
"262","Torso","Torso.2","fepupirition",144,82,0.5390681,0.569444444444444,0.567886019119033,0.00162049602817435
"263","Torso","Torso.2","fifuffies",144,30,0.1509976,0.208333333333333,0.567886019119033,0.00162049602817435
"264","Torso","Torso.2","saglidity",144,58,0.5384574,0.402777777777778,0.567886019119033,0.00162049602817435
"265","Torso","Torso.2","trambings",144,81,0.31043214,0.5625,0.567886019119033,0.00162049602817435
"266","Torso","Torso.2","veysurition",144,75,0.5327877,0.520833333333333,0.567886019119033,0.00162049602817435
"267","Torso","Torso.3","chrotutation",127,68,0.53230953,0.535433070866142,0.567886019119033,0.00162049602817435
"268","Torso","Torso.3","enrogiciously",127,38,0.13301276,0.299212598425197,0.567886019119033,0.00162049602817435
"269","Torso","Torso.3","femiture",127,62,0.5553682,0.488188976377953,0.567886019119033,0.00162049602817435
"270","Torso","Torso.3","menniated",127,57,0.52943087,0.448818897637795,0.567886019119033,0.00162049602817435
"271","Torso","Torso.3","pragingness",127,56,0.3467451,0.440944881889764,0.567886019119033,0.00162049602817435
"272","Torso","Torso.3","raruting",127,53,0.36102894,0.417322834645669,0.567886019119033,0.00162049602817435
"273","Torso","Torso.3","snially",127,47,0.11810924,0.37007874015748,0.567886019119033,0.00162049602817435
"274","Torso","Torso.4","ancechuttos",148,57,0.109307244,0.385135135135135,0.567886019119033,0.00162049602817435
"275","Torso","Torso.4","flompled",148,64,0.27805808,0.432432432432432,0.567886019119033,0.00162049602817435
"276","Torso","Torso.4","refomped",148,70,0.30607036,0.472972972972973,0.567886019119033,0.00162049602817435
"277","Torso","Torso.4","scuptitally",148,73,0.5292481,0.493243243243243,0.567886019119033,0.00162049602817435
"278","Torso","Torso.4","shoquets",148,57,0.1740167,0.385135135135135,0.567886019119033,0.00162049602817435
"279","Torso","Torso.4","urerrivuration",148,65,0.52559614,0.439189189189189,0.567886019119033,0.00162049602817435
"280","Torso","Torso.4","urreocatry",148,58,0.52828074,0.391891891891892,0.567886019119033,0.00162049602817435
"281","Visual","Visual.1","brolorous",149,74,0.4483125,0.496644295302013,0.560328426796319,0.00192791222911558
"282","Visual","Visual.1","menaprigication",149,64,0.36671808,0.429530201342282,0.560328426796319,0.00192791222911558
"283","Visual","Visual.1","rehotes",149,72,0.8972748,0.483221476510067,0.560328426796319,0.00192791222911558
"284","Visual","Visual.1","ropsta",149,78,0.8686415,0.523489932885906,0.560328426796319,0.00192791222911558
"285","Visual","Visual.1","scayons",149,90,0.8693359,0.604026845637584,0.560328426796319,0.00192791222911558
"286","Visual","Visual.1","thellering",149,35,0.27381852,0.23489932885906,0.560328426796319,0.00192791222911558
"287","Visual","Visual.1","thrurring",149,34,0.22029984,0.228187919463087,0.560328426796319,0.00192791222911558
"288","Visual","Visual.2","canmiobraine",142,42,0.30647063,0.295774647887324,0.560328426796319,0.00192791222911558
"289","Visual","Visual.2","diadegons",142,79,0.85481495,0.556338028169014,0.560328426796319,0.00192791222911558
"290","Visual","Visual.2","erteycole",142,70,0.48901537,0.492957746478873,0.560328426796319,0.00192791222911558
"291","Visual","Visual.2","figels",142,62,0.8548681,0.436619718309859,0.560328426796319,0.00192791222911558
"292","Visual","Visual.2","pylisation",142,84,0.84440535,0.591549295774648,0.560328426796319,0.00192791222911558
"293","Visual","Visual.2","squayophrenism",142,65,0.2946207,0.457746478873239,0.560328426796319,0.00192791222911558
"294","Visual","Visual.2","thuckeding",142,24,0.27357784,0.169014084507042,0.560328426796319,0.00192791222911558
"295","Visual","Visual.3","acchots",132,41,0.83300763,0.310606060606061,0.560328426796319,0.00192791222911558
"296","Visual","Visual.3","alphociration",132,60,0.32853454,0.454545454545455,0.560328426796319,0.00192791222911558
"297","Visual","Visual.3","ardudellis",132,52,0.8312625,0.393939393939394,0.560328426796319,0.00192791222911558
"298","Visual","Visual.3","erdellation",132,74,0.83163136,0.560606060606061,0.560328426796319,0.00192791222911558
"299","Visual","Visual.3","fereniration",132,48,0.3110329,0.363636363636364,0.560328426796319,0.00192791222911558
"300","Visual","Visual.3","myrticates",132,65,0.44862822,0.492424242424242,0.560328426796319,0.00192791222911558
"301","Visual","Visual.3","selorine",132,56,0.41896242,0.424242424242424,0.560328426796319,0.00192791222911558
"302","Visual","Visual.4","caeduseousness",139,61,0.2712451,0.438848920863309,0.560328426796319,0.00192791222911558
"303","Visual","Visual.4","corsenations",139,91,0.829778,0.654676258992806,0.560328426796319,0.00192791222911558
"304","Visual","Visual.4","figelled",139,49,0.81982434,0.352517985611511,0.560328426796319,0.00192791222911558
"305","Visual","Visual.4","fluckles",139,49,0.265196,0.352517985611511,0.560328426796319,0.00192791222911558
"306","Visual","Visual.4","incarpritation",139,60,0.3778525,0.431654676258993,0.560328426796319,0.00192791222911558
"307","Visual","Visual.4","margrel",139,56,0.82794803,0.402877697841727,0.560328426796319,0.00192791222911558
"308","Visual","Visual.4","squeping",139,51,0.18862295,0.366906474820144,0.560328426796319,0.00192791222911558
